COD_LOCAL;CodMaterial;DESCRIPCION;Instock;CodInterno
U335;900837;TEAFRUT 6(28X35) TE ;1;57924
U335;6527; 3 SPAGHETTINI 400 G;1;26
U335;6532;ETTI TALLARIN 78 400;1;129
U335;6531;ETTI SPAGHETTI  5  4;1;230
U335;185007;ETTI SPAGHETTI  5 TR;1;235
U335;6530;ETTI CABELLO ANGEL 1;1;240
U335;6526;ETTI  TALLARIN 77  4;1;533
U335;6515;ETTI LASAÑA PREC 200;1;1203
U335;231748;ETTI PACK 3 SPAG 5 +;1;5067
U335;6516;ETTI CORBATAS 88  40;1;11488
U335;189988;ETTI  PEPITAS 27  25;1;18227
U335;189986;ETTI  CARACOLITOS 35;1;18235
U335;6542;ETTI  MARIPOSA 81  2;1;18281
U335;210336;ETTI  QUIFAROS 33  4;1;18433
U335;6521;ETTI  CARACOLES 36  ;1;18436
U335;6514;ETTI  MOSTACHOLI 42 ;1;18443
U335;6518;ETTI  CANUTO 47  400;1;18447
U335;185006;ETTI  RIGATTI TR3S 4;1;18449
U335;6528;ETTI CABELLITOS 51  ;1;18451
U335;6519;ETTI  ESPIRALES 56  ;1;18456
U335;185005;ETTI  ESPIRALES 56 T;1;18457
U335;6517;ETTI  CORBATITAS 83 ;1;18484
U335;579374;ETTI GNOCHETTI 400 G;1;22038
U335;756360;LLINI TOMATE MOZZARE;1;22066
U335;756361;LLINI VERDURAS LUCCH;0;22067
U335;576919;ETTI P.PRONTA MACARO;1;22070
U335;576922;ETTI P.PRONTA CARACO;1;22073
U335;192562;ETTI CORBATAS 88 TR3;1;22159
U335;551269;ETTI 5 SPAGHETTI INT;1;22198
U335;551270;ETTI FARFALLE INTEGR;1;22199
U335;911960;ETTI VIOLETA 28 320G;1;22228
U335;911961;ETTI MARGARITA 29 32;0;22229
U335;549001;IRAL 400G + 1 SALSA ;1;22276
U335;201379;3 SPG 400g LU + M.MI;1;22278
U335;139762;AS NTZZ 6(10X110) CA;1;25031
U335;139763;AS NTZZ 6(10X110) PA;1;25032
U335;139764;AS NTZZ 6(10X110) PO;0;25033
U335;761704;AS NTZZ 6(10X65) AJI;1;25036
U335;761705;AS NTZZ 6(10X128) PA;1;25037
U335;220613;ER 3(20X16) POLLO;0;25042
U335;220611;ER 3(20X16) CHOCLO;0;25043
U335;519862;IGERE 3(20X14) TOMAT;1;25052
U335;519863;IGERE 3(20X14) CHOCL;1;25053
U335;635311;IGERE 6(12X65) POSTA;1;25056
U335;635312;IGERE 6(12X65) POLLO;1;25057
U335;761707;PREM NTZZ 18X75 CHAM;1;25061
U335;761708;PREM NTZZ 18X75 POLL;0;25062
U335;761709;PREM NTZZ 18X75 ESPA;1;25063
U335;761710;PREM NTZZ 18X90 CHOC;0;25064
U335;761711;PREM NTZZ 18X90 ZAPA;1;25065
U335;761712;PREM NTZZ 18X95 TOMA;1;25066
U335;519867;IGERE 6(12X65) CHOCL;1;25073
U335;761714;PER PREM NTZZ 3(20X1;1;25082
U335;128222; NTZZ 18X74 CHAMPIÑO;1;25371
U335;128223; NTZZ 18X72 POLLO;1;25372
U335;128226; NTZZ 18X82 TOMATE;1;25373
U335;128227; NTZZ 18X76 ESPARRAG;1;25374
U335;128228; NTZZ 18X80 CHOCLO;1;25375
U335;128229;NTZZ 18X70 POLLO/FID;1;25381
U335;128230;NTZZ 18X80 POSTA/CAB;1;25382
U335;128239;NTZZ 18X70 CARNE/ANI;1;25383
U335;128219;NTZZ 18X70 CARNE/VER;1;25385
U335;128237;NTZZ 18X70 POLLO/ARR;0;25387
U335;192302;NTZZ 18X60 COSTILLA/;1;25388
U335;402121001;REN NTZZ CARNE 6(30X;1;25784
U335;212176;REN NTZZ CARNE 6(20X;1;25785
U335;761715;REN NTZZ CARNE 30(48;1;25786
U335;402122001;REN NTZZ GALLI 6(30X;1;25787
U335;212178;REN NTZZ GALLI 6(20X;1;25788
U335;402122003;REN NTZZ COSTI 6(30X;1;25790
U335;402122002;REN NTZZ VERDU 6(30X;1;25791
U335;132462;UC-T DOY 24X200 ITAL;1;3705
U335;210186;UC-T DOY 24X200 NATU;1;3707
U335;402124001;UC-I POU 24X200 NAPO;1;3801
U335;402124004;UC-I POU 24X200 BOLO;1;3802
U335;402124003;UC-I POU 24X200 PIAM;1;3803
U335;402124002;UC-I POU 24X200 MEDI;1;3804
U335;713068; M.MIA RT.TARRO 48X2;1;22416
U335;713069; M.MIA RT.TARRO 48X2;1;22417
U335;561345; LUCC ITALIANA 6(6*2;1;22446
U335;189981;AL-P TAR 24X285 CARN;1;4650
U335;189982;AL-P TAR 24X285 CHAM;1;4651
U335;189983;AL-P TAR 24X285 OLIV;1;4652
U335;633015; ITALIANA  TALLIANI ;1;22511
U335;633016; ITALIANA TALLIANI 2;1;22512
U335;6535;A 250 G LUCCHETTI;1;541
U335;6486;ANI SPAGHETTI 5  400;1;331
U335;6487;ANI  TALLARIN 77  40;1;332
U335;6491;ANI TALLARIN 78  400;1;333
U335;139770;ANI CARACOL 3 SAB 36;1;12437
U335;6489;ANI  CARACOL 36  400;1;12438
U335;185011;ANI FARFALLE 3 SAB 8;0;12487
U335;6495;ANI  FARFALLE 89  40;1;12488
U335;6497;ANI NIDO FETTUCCINI ;1;12490
U335;185013;ANI NIDO FETTUCCINI ;1;12493
U335;185012;ANI NIDOS CAPELLINI ;1;12494
U335;133994;ANI  RIGATI 46 3 SAB;1;19446
U335;6488;ANI  RIGATI 48  400 ;1;19448
U335;6492;ANI CABELLITOS 51  4;1;19451
U335;6490;ANI SPIRALI 56  400 ;1;19456
U335;6496;ANI CORBATITAS 83  4;1;19483
U335;185009;ANI MACCHERONI 400 G;1;22014
U335;669435;ANI AL BRONCE FARFAL;1;22021
U335;669437;ANI AL BRONCE TALLAR;1;22023
U335;669439;ANI AL BRONCE ESPIRA;1;22025
U335;669440;ANI AL BRONCE GNOCCH;1;22026
U335;669441;ANI AL BRONCE TORCHI;1;22027
U335;212985;E MARAVILLA MIRAFLOR;1;959
U335;189593;E OLIVA MIRAFLORES 1;1;24092
U335;4914;E MIRAFLORES MARAVIL;1;24175
U335;189591;E MIRAFLORES VEGETAL;1;24176
U335;804656;ANIOLIVA TRADICIONAL;1;24220
U335;804657;ANI OLIVA TRADICIONA;1;24221
U335;804658;ANI OLIVA TRADICIONA;1;24224
U336;138751; 3/4 CREM 48X60;1;56301
U336;138754; 3/4 CHOC 48X70;1;56304
U336;9693;ANT 1/2   48X60;1;56311
U336;8115;ANT LIGHT 48X42;1;56312
U336;60385;STELERA   48X76;1;56321
U336;10525;24X170 GRS.;1;50061
U336;10503;24X100 GRS;1;50062
U336;192563;48X50 GRS.;1;50063
U336;10529;DESC. 24X170 GRS.;1;50081
U336;10530;DESC. 24X100 GRS.;1;50082
U336;210094;DESC. 48X50 GRS.;1;50083
U336;341325;ARABIGO 24X170;1;50191
U336;341324;ARABIGO 24X100;1;50192
U336;705850;LIOFILIZADO 12X100;0;50252
U336;751557;TENTACIONES 24(8X19);1;50354
U336;751554;TENTACIONES 24(8X19);1;50355
U336;751558;TENTACIONES 24(8X22);1;50356
U336;751555;TENTACIONES 24(8X19);1;50357
U336;751552;TENTA DESCA 24(8x19);1;50363
U336;751553;TENTA LIGHT 24(8x15);1;50364
U336;872418;TENTA LIGHT 24(8X15);1;50365
U336;872419;TENTA DESC 24(8X20) ;1;50366
U336;872420;ORIGENES 12X250 COLO;1;50561
U336;872421;ORIGENES 12X250 ETIO;1;50562
U336;872422;ORIGENES 12X250 COST;1;50563
U336;879200;Y HILL 4(20X35) NARA;1;59311
U336;879201;Y HILL 4(20X35) DURA;1;59312
U336;879202;Y HILL 4(20X35) PIÑA;1;59313
U336;879203;Y HILL 4(20X35) FRUT;1;59314
U336;879204;Y HILL 4(20X35) MANZ;1;59316
U336;193366;O 8X320 ORIGINAL;1;53401
U336;193367;O 8X320 QUESO;1;53402
U336;193368;O 8X320 CR.CEBOLLA;1;53403
U336;193369;O PIZZA 8x320;1;53404
U336;193370;O 8X320 JAMON;1;53405
U336;848746;O AIR CRUNCH 14X140 ;1;53451
U336;848747;O AIR CRUNCH 14X140 ;1;53452
U336;184582;O 24X80 ORIGINAL;1;53536
U336;184590;O 24X80 QUESO;1;53537
U336;184575;O 24X80 CEBOLLA;1;53538
U336;184586;O 24X80 PIZZA O KETC;1;53539
U336;184578;O 24X80 JAMON;1;53540
U336;899945;O AIR CRUNCH 8(6X35);1;53543
U336;899946;O 8X6X40 ORIGINAL   ;1;53556
U336;899947;O 8X6X40 QUESO   dia;1;53557
U336;899948;O 8X6X40 CREMA CEBOL;1;53558
U336;899949;O 4X5X40 SURTIDAS   ;1;53588
U336;568200;QUA 4(25X6) NARANJA;1;58611
U336;568202;QUA 4(25X6) UVA BLAN;1;58613
U336;685550;AC 4(25X7) LIMONADA ;1;58632
U336;685551;AC 4(25X7) LIMONADA ;1;58633
U336;685552;AC 4(25X7) LIMONADA ;1;58634
U336;401709001;N ANTIOX 4(25X7) MAN;1;58643
U336;401709002;N ANTIOX 4(25X7) PIÑ;1;58645
U336;401709005;N ANTIOX 4(25X7) FRA;1;58653
U336;795025;AC 4(25X7) HUESILLO;1;58660
U336;401724001;N 4(25X8) NARANJA;1;58661
U336;401724010;N 4(25X7) DURAZNO;1;58664
U336;401724011;N 4(25X7) PIÑA;1;58665
U336;506348;AC 4(25X7) POMELO RO;1;58667
U336;401724014;N 4(25X7) FRUTILLA;1;58668
U336;401724015;N 4(25X7) PERA AGUA;1;58669
U336;401724017;N 4(25X7) MANGO;1;58671
U336;401724007;N 4(25X7) BERRIES;1;58673
U336;401724006;N 4(25X7) MELON TUNA;1;58674
U336;401724002;N 4(25X7) PAPAYA;1;58679
U336;685553;AC 4(25X7) TE NEGRO ;1;58680
U336;690643;AC 4(25X7) TE DURAZN;1;58681
U336;401710001;AC 4(25X7) TE V LIMO;1;58682
U336;593562002;AC 4(25X7) MARACUYA;1;58688
U336;795026;N BLENDS PISCO SOUR ;1;58721
U336;795027;N BLENDS MOJITO 4x25;1;58723
U336;795028;N BLENDS CAIPIRINHA ;1;58724
U336;795029;N BLENDS PIÑA COLADA;1;58725
U336;795030;CER PIÑA/COCO 10x10;1;58745
U336;795031; MANZ/UVA BCA 10x10;1;58746
U336;795033;ECER NAR/FRUTIL 10x1;1;58748
U336;401634001;N NECT TET 10X1000 N;1;54416
U336;401634005;N NECT TET 10X1000 D;1;54417
U336;401634004;N NECT TET 10X1000 M;1;54418
U336;401634002;N NECT TET 10X1000 A;1;54420
U336;402622001;N NECT TET 4X6X200 N;1;54431
U336;402622002;N NECT TET 4X6X200 D;1;54432
U336;402622003;N NECT TET 4X6X200 M;1;54433
U336;646726;N NECT TET 4X6X200 P;1;54434
U336;840022;N NECTAR TET 4(6X200;1;54435
U336;401707001;N NECT PET 6X1500 NA;1;54461
U336;401707005;N NECT PET 6X1500 DU;1;54462
U336;401707004;N NECT PET 6X1500 MA;1;54463
U336;401707003;N NECT PET 6X1500 UV;1;54464
U336;401707002;N NECT PET 6X1500 AR;1;54465
U336;840023;N NECTAR PET 6X1500 ;1;54467
U336;840024;N NECTAR PET 6X1500 ;1;54468
U336;10528;RREY 24X170 GRS.;1;50041
U336;10527;RREY 24X100 GRS.;1;50042
U336;10526;RREY 48X50 GRS.;1;50043
U336;681943;CLA 24X100 DOYPACK;1;50117
U336;872417;MONTERREY C/LECHE 24;0;50340
U336;401712001;IGHT NARANJA 10X1000;1;54081
U336;401712004;IGHT DURAZNO 10X1000;1;54082
U336;401712003;IGHT PIÑA 10X1000;1;54084
U336;402621001;IGHT TETRA 24X200 NA;1;54361
U336;402621003;ET LIGHT PIÑA 24X200;1;54362
U336;402621002;ET LIGHT DURAZNO 24X;1;54363
U336;401713001;ET 10X1000 NARANJA;1;54381
U336;401713002;ET 10X1000 PIÑA;1;54382
U336;401713003;ET 10X1000 DURAZNO;1;54383
U336;401713004;ET 10X1000 DAMASCO;1;54384
U336;401713005;ET 10X1000 MANZANA;1;54385
U336;401713006;ET 10X1000 MANGO;1;54386
U336;401713007;ET 10X1000 MULTIFRUT;1;54387
U336;401713008;ET 10X1000 FRUTILLA;1;54388
U336;402619001;A 6X1500 NARANJA;1;54521
U336;402619008;A 6X1500 PIÑA;1;54522
U336;402619007;A 6X1500 DURAZNO;1;54523
U336;402619006;A 6X1500 DAMASCO;1;54524
U336;402619005;A 6X1500 MANGO;1;54526
U336;402619004;A 6X1500 MULTIFRUTA;1;54527
U336;402619003;A 6X1500 FRUTIFRUTIL;1;54528
U336;402619002;A 6X1500 NAR/PLATANO;1;54529
U336;402625007;ARANJA  4X6X200;1;57521
U336;402625001;IÑA     4X6X200;1;57522
U336;402625006;URAZNO  4X6X200;1;57523
U336;402625005;AMASCO  4X6X200;1;57524
U336;402625004;ANZANA  4X6X200;1;57525
U336;127960;ULTIFRU 4X6X200;1;57527
U336;402625002;RUTILLA 4X6X200;1;57528
U336;706576;LIVEAN 20X20 CHOCOLA;1;56251
U336;706577;LIVEAN 20X20 VAINILL;1;56252
U336;706579;LIVEAN 20X20 BERRIES;1;56254
U336;883075;LIVEAN 20X20 Maracuy;1;56255
U336;883076;LIVEAN 20X20 CARAMEL;1;56256
U336;185021;IVEAN 20X22 NARANJA;1;56711
U336;185022;IVEAN 20X22 PIÑA;1;56712
U336;185017;IVEAN 20X22 DURAZNO;1;56713
U336;184702;IVEAN 20X22 BERRIES;1;56715
U336;185020;IVEAN 20X22 MANZANA ;1;56716
U336;185019;IVEAN 20X22 MANDARIN;1;56717
U336;401715001;CHOCO EST 60X50;1;56231
U336;401715003;MANJA EST 60X50;1;56233
U336;7297;F 24X300;1;53014
U336;31926;F 14X500;1;53018
U336;7117; RAFF BOLSA  12X900;1;53021
U336;580032003;CHOC POT 24X400;1;53043
U336;401720002;VAIN BSA 24X400;1;53046
U336;401720003;FRUT BSA 24X400;1;53047
U336;401720001;CHOC BSA 24X400;1;53048
U336;144324;VAINILLA 24X200;1;53061
U336;144323;FRUTILLA 24X200;1;53062
U336;144322;CHOCOLAT 24X200;1;53063
U336;53863; RAFF CAN 24X400;1;53071
U336;571238;PROC 25 PORC MENOS A;1;53083
U336;10659;JAS CANISTER 48X36 G;1;52112
U336;213171; DOYPACK 24X100;1;50532
U336;10539; CAN 24X170;1;50541
U336;401727004;LIGHT 80X20 NARANJA;1;57121
U336;401727005;LIGHT 80X20 PIÑA;1;57122
U336;401727006;LIGHT 80X20 DURAZNO;1;57123
U336;401727008;LIGHT 80X20 MANGO;1;57125
U336;401727009;LIGHT 80X20 FRUTI LL;1;57127
U336;401727010;LIGHT 80X20 FRAMBUES;1;57128
U336;401725003;UKO FRUT 60X60;1;57404
U336;401725004;UKO NARAN 60X60;1;57407
U336;401725006;UKO BLUE    60X60;1;57409
U336;795020;KO LIGHT 4 NARANJA 4;1;57423
U336;795021;KO LIGHT 4 FRUTAS TR;1;57424
U336;795022;KO LIGHT 4 BLUE 4X 2;1;57425
U336;184997;ZERO 4(25X8) NARANJA;1;57461
U336;401708001;ZERO 4(25X7) PIÑA;1;57462
U336;401708002;ZERO 4(25X7) DURAZNO;1;57463
U336;401708005;ZERO 4(25X7) BERRIES;1;57466
U336;900816;NAC 6(28X35) NARANJA;1;57901
U336;900817;NAC 6(28X35) DURAZNO;1;57902
U336;900818;NAC 6(28X35) PIÑA;1;57903
U336;900819;NAC 6(28X35) MANZANA;1;57904
U336;900820;NAC 6(28X35) FRUTILL;1;57905
U336;900821;NAC 6(28X35) FRAMBUE;1;57906
U336;900822;NAC 6(28X35) DAMASCO;1;57907
U336;900823;NAC 6(28X35) PAPAYA;1;57908
U336;900824;NAC 6(28X35) MANGO;1;57909
U336;900825;NAC 6(28X35) NARANJA;1;57910
U336;900826;NAC 6(28X35) MELON T;1;57911
U336;900827;NAC 6(28X35) HUESILL;1;57912
U336;900828;NAC 6(28X35) KIWI;1;57913
U336;900829;NAC 6(28X35) ARANDAN;1;57914
U336;900831;NAC 6(28X35) LIMON D;1;57916
U336;900832;NUTRITION 6(28X35) N;1;57918
U336;900833;NAC TUTIFRUTI 6(28X3;1;57920
U336;900834;NAC TUTIFRUTI 6(28X3;1;57921
U336;900835;NAC TUTIFRUTI 6(28X3;1;57922
U336;900836;TEAFRUT 6(28X35) TE ;1;57923
U336;900837;TEAFRUT 6(28X35) TE ;1;57924
U336;53378;E ACETO BALSAMICO 12;1;907
U336;6527; 3 SPAGHETTINI 400 G;1;26
U336;6532;ETTI TALLARIN 78 400;1;129
U336;6531;ETTI SPAGHETTI  5  4;1;230
U336;185007;ETTI SPAGHETTI  5 TR;1;235
U336;6530;ETTI CABELLO ANGEL 1;1;240
U336;6526;ETTI  TALLARIN 77  4;1;533
U336;6515;ETTI LASAÑA PREC 200;1;1203
U336;231748;ETTI PACK 3 SPAG 5 +;1;5067
U336;6516;ETTI CORBATAS 88  40;1;11488
U336;189988;ETTI  PEPITAS 27  25;1;18227
U336;189986;ETTI  CARACOLITOS 35;1;18235
U336;6542;ETTI  MARIPOSA 81  2;1;18281
U336;210336;ETTI  QUIFAROS 33  4;1;18433
U336;6521;ETTI  CARACOLES 36  ;1;18436
U336;6514;ETTI  MOSTACHOLI 42 ;1;18443
U336;6518;ETTI  CANUTO 47  400;1;18447
U336;185006;ETTI  RIGATTI TR3S 4;1;18449
U336;6528;ETTI CABELLITOS 51  ;1;18451
U336;6519;ETTI  ESPIRALES 56  ;1;18456
U336;185005;ETTI  ESPIRALES 56 T;1;18457
U336;6517;ETTI  CORBATITAS 83 ;1;18484
U336;579374;ETTI GNOCHETTI 400 G;1;22038
U336;756360;LLINI TOMATE MOZZARE;1;22066
U336;756361;LLINI VERDURAS LUCCH;1;22067
U336;576919;ETTI P.PRONTA MACARO;1;22070
U336;576922;ETTI P.PRONTA CARACO;1;22073
U336;770778;ETTI P.PR.ESPIR. SAL;1;22074
U336;770779;ETTI P.PR.MOST.LOMO ;1;22075
U336;192562;ETTI CORBATAS 88 TR3;1;22159
U336;606698;ETTI LASAÑA PREC 360;0;22166
U336;551269;ETTI 5 SPAGHETTI INT;0;22198
U336;551270;ETTI FARFALLE INTEGR;1;22199
U336;911960;ETTI VIOLETA 28 320G;1;22228
U336;911961;ETTI MARGARITA 29 32;1;22229
U336;549001;IRAL 400G + 1 SALSA ;1;22276
U336;201379;3 SPG 400g LU + M.MI;1;22278
U336;139762;AS NTZZ 6(10X110) CA;1;25031
U336;139763;AS NTZZ 6(10X110) PA;1;25032
U336;139764;AS NTZZ 6(10X110) PO;1;25033
U336;761704;AS NTZZ 6(10X65) AJI;1;25036
U336;761705;AS NTZZ 6(10X128) PA;1;25037
U336;220613;ER 3(20X16) POLLO;1;25042
U336;220611;ER 3(20X16) CHOCLO;0;25043
U336;519862;IGERE 3(20X14) TOMAT;1;25052
U336;519863;IGERE 3(20X14) CHOCL;1;25053
U336;635311;IGERE 6(12X65) POSTA;1;25056
U336;635312;IGERE 6(12X65) POLLO;1;25057
U336;761707;PREM NTZZ 18X75 CHAM;1;25061
U336;761708;PREM NTZZ 18X75 POLL;1;25062
U336;761709;PREM NTZZ 18X75 ESPA;1;25063
U336;761710;PREM NTZZ 18X90 CHOC;1;25064
U336;761711;PREM NTZZ 18X90 ZAPA;1;25065
U336;761712;PREM NTZZ 18X95 TOMA;1;25066
U336;519867;IGERE 6(12X65) CHOCL;1;25073
U336;761714;PER PREM NTZZ 3(20X1;1;25082
U336;128222; NTZZ 18X74 CHAMPIÑO;1;25371
U336;128223; NTZZ 18X72 POLLO;1;25372
U336;128226; NTZZ 18X82 TOMATE;1;25373
U336;128227; NTZZ 18X76 ESPARRAG;1;25374
U336;128228; NTZZ 18X80 CHOCLO;1;25375
U336;128229;NTZZ 18X70 POLLO/FID;1;25381
U336;128230;NTZZ 18X80 POSTA/CAB;1;25382
U336;128239;NTZZ 18X70 CARNE/ANI;1;25383
U336;128218;NTZZ 18X70 CARACOLIT;1;25384
U336;128219;NTZZ 18X70 CARNE/VER;1;25385
U336;128221;NTZZ 18X73 POLLO/SEM;1;25386
U336;128237;NTZZ 18X70 POLLO/ARR;1;25387
U336;192302;NTZZ 18X60 COSTILLA/;1;25388
U336;402121001;REN NTZZ CARNE 6(30X;1;25784
U336;212176;REN NTZZ CARNE 6(20X;1;25785
U336;761715;REN NTZZ CARNE 30(48;1;25786
U336;402122001;REN NTZZ GALLI 6(30X;1;25787
U336;212178;REN NTZZ GALLI 6(20X;1;25788
U336;402122003;REN NTZZ COSTI 6(30X;1;25790
U336;402122002;REN NTZZ VERDU 6(30X;1;25791
U336;132462;UC-T DOY 24X200 ITAL;1;3705
U336;210186;UC-T DOY 24X200 NATU;1;3707
U336;402124001;UC-I POU 24X200 NAPO;1;3801
U336;402124004;UC-I POU 24X200 BOLO;1;3802
U336;402124003;UC-I POU 24X200 PIAM;1;3803
U336;402124002;UC-I POU 24X200 MEDI;1;3804
U336;713068; M.MIA RT.TARRO 48X2;1;22416
U336;713069; M.MIA RT.TARRO 48X2;1;22417
U336;561345; LUCC ITALIANA 6(6*2;1;22446
U336;189981;AL-P TAR 24X285 CARN;1;4650
U336;189982;AL-P TAR 24X285 CHAM;1;4651
U336;189983;AL-P TAR 24X285 OLIV;1;4652
U336;633015; ITALIANA  TALLIANI ;1;22511
U336;633016; ITALIANA TALLIANI 2;1;22512
U336;6535;A 250 G LUCCHETTI;0;541
U336;6537;A 500 G  FARDO LUCCH;0;2563
U336;6486;ANI SPAGHETTI 5  400;1;331
U336;6487;ANI  TALLARIN 77  40;1;332
U336;6491;ANI TALLARIN 78  400;1;333
U336;139770;ANI CARACOL 3 SAB 36;1;12437
U336;6489;ANI  CARACOL 36  400;1;12438
U336;185011;ANI FARFALLE 3 SAB 8;1;12487
U336;6495;ANI  FARFALLE 89  40;1;12488
U336;6497;ANI NIDO FETTUCCINI ;1;12490
U336;185013;ANI NIDO FETTUCCINI ;1;12493
U336;185012;ANI NIDOS CAPELLINI ;1;12494
U336;133994;ANI  RIGATI 46 3 SAB;1;19446
U336;6488;ANI  RIGATI 48  400 ;1;19448
U336;6492;ANI CABELLITOS 51  4;1;19451
U336;6490;ANI SPIRALI 56  400 ;1;19456
U336;6496;ANI CORBATITAS 83  4;1;19483
U336;185009;ANI MACCHERONI 400 G;1;22014
U336;669435;ANI AL BRONCE FARFAL;1;22021
U336;669437;ANI AL BRONCE TALLAR;1;22023
U336;669439;ANI AL BRONCE ESPIRA;1;22025
U336;669440;ANI AL BRONCE GNOCCH;1;22026
U336;669441;ANI AL BRONCE TORCHI;0;22027
U336;212985;E MARAVILLA MIRAFLOR;1;959
U336;4914;E MIRAFLORES MARAVIL;1;24175
U336;189591;E MIRAFLORES VEGETAL;1;24176
U336;804656;ANIOLIVA TRADICIONAL;1;24220
U336;804657;ANI OLIVA TRADICIONA;1;24221
U336;804658;ANI OLIVA TRADICIONA;1;24224
U34;138751; 3/4 CREM 48X60;1;56301
U34;138754; 3/4 CHOC 48X70;1;56304
U34;9693;ANT 1/2   48X60;1;56311
U34;8115;ANT LIGHT 48X42;1;56312
U34;60385;STELERA   48X76;1;56321
U34;10525;24X170 GRS.;1;50061
U34;10503;24X100 GRS;1;50062
U34;192563;48X50 GRS.;1;50063
U34;10529;DESC. 24X170 GRS.;1;50081
U34;10530;DESC. 24X100 GRS.;1;50082
U34;210094;DESC. 48X50 GRS.;1;50083
U34;341325;ARABIGO 24X170;1;50191
U34;705850;LIOFILIZADO 12X100;1;50252
U34;751557;TENTACIONES 24(8X19);1;50354
U34;751554;TENTACIONES 24(8X19);1;50355
U34;751558;TENTACIONES 24(8X22);1;50356
U34;751555;TENTACIONES 24(8X19);1;50357
U34;751552;TENTA DESCA 24(8x19);1;50363
U34;751553;TENTA LIGHT 24(8x15);1;50364
U34;872418;TENTA LIGHT 24(8X15);1;50365
U34;872419;TENTA DESC 24(8X20) ;1;50366
U34;872420;ORIGENES 12X250 COLO;1;50561
U34;872421;ORIGENES 12X250 ETIO;0;50562
U34;872422;ORIGENES 12X250 COST;0;50563
U34;879200;Y HILL 4(20X35) NARA;1;59311
U34;879201;Y HILL 4(20X35) DURA;1;59312
U34;879202;Y HILL 4(20X35) PIÑA;1;59313
U34;879203;Y HILL 4(20X35) FRUT;1;59314
U34;879204;Y HILL 4(20X35) MANZ;1;59316
U34;612688;O  8X320 BARBEQUE;1;53308
U34;193366;O 8X320 ORIGINAL;1;53401
U34;193367;O 8X320 QUESO;1;53402
U34;193368;O 8X320 CR.CEBOLLA;1;53403
U34;193369;O PIZZA 8x320;1;53404
U34;193370;O 8X320 JAMON;0;53405
U34;848746;O AIR CRUNCH 14X140 ;1;53451
U34;848747;O AIR CRUNCH 14X140 ;1;53452
U34;184582;O 24X80 ORIGINAL;1;53536
U34;184590;O 24X80 QUESO;1;53537
U34;184575;O 24X80 CEBOLLA;1;53538
U34;184586;O 24X80 PIZZA O KETC;1;53539
U34;184578;O 24X80 JAMON;1;53540
U34;899945;O AIR CRUNCH 8(6X35);1;53543
U34;899946;O 8X6X40 ORIGINAL   ;1;53556
U34;899947;O 8X6X40 QUESO   dia;1;53557
U34;899948;O 8X6X40 CREMA CEBOL;1;53558
U34;899949;O 4X5X40 SURTIDAS   ;1;53588
U34;568200;QUA 4(25X6) NARANJA;1;58611
U34;568202;QUA 4(25X6) UVA BLAN;1;58613
U34;685550;AC 4(25X7) LIMONADA ;1;58632
U34;685551;AC 4(25X7) LIMONADA ;1;58633
U34;685552;AC 4(25X7) LIMONADA ;1;58634
U34;401709001;N ANTIOX 4(25X7) MAN;1;58643
U34;401709002;N ANTIOX 4(25X7) PIÑ;1;58645
U34;401709005;N ANTIOX 4(25X7) FRA;1;58653
U34;795025;AC 4(25X7) HUESILLO;1;58660
U34;401724001;N 4(25X8) NARANJA;1;58661
U34;401724010;N 4(25X7) DURAZNO;1;58664
U34;401724011;N 4(25X7) PIÑA;1;58665
U34;506348;AC 4(25X7) POMELO RO;1;58667
U34;401724014;N 4(25X7) FRUTILLA;1;58668
U34;401724015;N 4(25X7) PERA AGUA;1;58669
U34;401724017;N 4(25X7) MANGO;1;58671
U34;401724007;N 4(25X7) BERRIES;1;58673
U34;401724006;N 4(25X7) MELON TUNA;1;58674
U34;401724002;N 4(25X7) PAPAYA;1;58679
U34;685553;AC 4(25X7) TE NEGRO ;1;58680
U34;690643;AC 4(25X7) TE DURAZN;1;58681
U34;593562002;AC 4(25X7) MARACUYA;1;58688
U34;795026;N BLENDS PISCO SOUR ;1;58721
U34;795027;N BLENDS MOJITO 4x25;1;58723
U34;795028;N BLENDS CAIPIRINHA ;1;58724
U34;795029;N BLENDS PIÑA COLADA;1;58725
U34;795030;CER PIÑA/COCO 10x10;1;58745
U34;795031; MANZ/UVA BCA 10x10;1;58746
U34;795033;ECER NAR/FRUTIL 10x1;1;58748
U34;401634001;N NECT TET 10X1000 N;1;54416
U34;401634005;N NECT TET 10X1000 D;1;54417
U34;401634004;N NECT TET 10X1000 M;1;54418
U34;401634002;N NECT TET 10X1000 A;1;54420
U34;402622001;N NECT TET 4X6X200 N;1;54431
U34;402622002;N NECT TET 4X6X200 D;1;54432
U34;402622003;N NECT TET 4X6X200 M;1;54433
U34;646726;N NECT TET 4X6X200 P;1;54434
U34;840022;N NECTAR TET 4(6X200;1;54435
U34;401707001;N NECT PET 6X1500 NA;1;54461
U34;401707005;N NECT PET 6X1500 DU;1;54462
U34;401707004;N NECT PET 6X1500 MA;1;54463
U34;401707003;N NECT PET 6X1500 UV;1;54464
U34;401707002;N NECT PET 6X1500 AR;1;54465
U34;840023;N NECTAR PET 6X1500 ;1;54467
U34;840024;N NECTAR PET 6X1500 ;0;54468
U34;10528;RREY 24X170 GRS.;1;50041
U34;10527;RREY 24X100 GRS.;1;50042
